,client_id,age,job,marital,education,credit_default,mortgage
1877,1877,56,blue-collar,married,basic_4y,False,True
1878,1878,25,admin_,married,high_school,False,True
1879,1879,30,housemaid,married,high_school,False,True
1880,1880,38,blue-collar,divorced,basic_9y,False,False
1881,1881,37,self-employed,single,university_degree,False,True
1882,1882,58,entrepreneur,married,university_degree,False,False
1883,1883,28,blue-collar,married,basic_6y,False,False
1884,1884,42,blue-collar,married,basic_9y,False,False
1885,1885,36,technician,single,professional_course,False,False
1886,1886,52,management,married,professional_course,False,False
1887,1887,33,technician,single,high_school,False,False
1888,1888,33,management,single,university_degree,False,False
1889,1889,29,blue-collar,single,high_school,False,False
1890,1890,34,blue-collar,married,basic_9y,False,True
1891,1891,50,management,single,university_degree,False,True
1892,1892,38,management,married,university_degree,False,False
1893,1893,33,services,married,high_school,False,False
1894,1894,42,admin_,married,university_degree,False,False
1895,1895,52,self-employed,married,university_degree,False,True
1896,1896,28,blue-collar,married,basic_9y,False,True
1897,1897,56,services,married,high_school,False,True
1898,1898,35,technician,married,professional_course,False,False
1899,1899,33,admin_,married,high_school,False,True
1900,1900,32,blue-collar,married,basic_9y,False,True
1901,1901,50,retired,married,basic_4y,False,True
1902,1902,29,admin_,single,basic_9y,False,False
1903,1903,30,technician,married,professional_course,False,False
1904,1904,46,blue-collar,married,basic_9y,False,True
1905,1905,26,admin_,single,high_school,False,True
1906,1906,34,admin_,single,basic_9y,False,False
1907,1907,46,self-employed,married,basic_9y,False,True
1908,1908,33,management,married,high_school,False,True
1909,1909,50,housemaid,divorced,high_school,False,False
1910,1910,31,technician,single,basic_9y,False,False
1911,1911,48,blue-collar,married,professional_course,False,False
1912,1912,57,entrepreneur,married,high_school,False,True
1913,1913,45,admin_,divorced,basic_9y,False,False
1914,1914,50,services,married,professional_course,False,True
1915,1915,44,unknown,single,basic_9y,False,False
1916,1916,44,services,married,high_school,False,False
1917,1917,32,services,married,high_school,False,True
1918,1918,37,housemaid,single,basic_9y,False,True
1919,1919,34,admin_,single,high_school,False,False
1920,1920,27,services,married,basic_9y,False,True
1921,1921,40,housemaid,single,university_degree,False,True
1922,1922,39,services,married,high_school,False,False
1923,1923,29,admin_,married,high_school,False,True
1924,1924,34,blue-collar,married,basic_6y,False,True
1925,1925,25,blue-collar,married,basic_9y,False,False
1926,1926,29,services,married,basic_9y,False,False
1927,1927,44,technician,single,professional_course,False,False
1928,1928,33,admin_,single,university_degree,False,True
1929,1929,33,blue-collar,married,basic_4y,False,True
1930,1930,40,blue-collar,married,high_school,False,False
1931,1931,59,retired,married,basic_4y,False,False
1932,1932,38,technician,single,professional_course,False,False
1933,1933,41,blue-collar,married,basic_6y,False,False
1934,1934,33,services,married,high_school,False,True
1935,1935,36,admin_,married,high_school,False,True
1936,1936,48,admin_,married,basic_9y,False,False
1937,1937,44,services,divorced,high_school,False,True
1938,1938,50,blue-collar,divorced,basic_9y,False,False
1939,1939,35,self-employed,married,professional_course,False,False
1940,1940,51,entrepreneur,married,basic_4y,False,False
1941,1941,24,blue-collar,married,basic_9y,False,True
1942,1942,32,management,married,high_school,False,True
1943,1943,56,services,divorced,high_school,False,False
1944,1944,50,technician,married,university_degree,False,True
1945,1945,38,blue-collar,married,high_school,False,False
1946,1946,25,self-employed,single,university_degree,False,False
1947,1947,28,services,single,high_school,False,False
1948,1948,41,blue-collar,married,basic_4y,False,False
1949,1949,34,blue-collar,married,unknown,False,False
1950,1950,27,services,single,high_school,False,False
1951,1951,31,admin_,married,university_degree,False,False
1952,1952,39,housemaid,married,basic_4y,False,True
1953,1953,26,entrepreneur,married,unknown,False,False
1954,1954,37,blue-collar,married,basic_6y,False,True
1955,1955,25,student,single,high_school,False,False
1956,1956,33,services,married,high_school,False,True
1957,1957,40,blue-collar,married,unknown,False,False
1958,1958,37,entrepreneur,single,university_degree,False,False
1959,1959,46,housemaid,married,basic_9y,False,False
1960,1960,53,admin_,divorced,high_school,False,True
1961,1961,32,unemployed,married,basic_9y,False,False
1962,1962,43,services,divorced,basic_9y,False,True
1963,1963,38,technician,single,professional_course,False,True
1964,1964,26,technician,married,professional_course,False,True
1965,1965,52,blue-collar,single,basic_9y,False,True
1966,1966,54,admin_,married,basic_4y,False,False
1967,1967,51,services,married,professional_course,False,False
1968,1968,42,admin_,married,basic_9y,False,True
1969,1969,41,management,single,unknown,False,False
1970,1970,26,services,single,high_school,False,False
1971,1971,38,housemaid,married,basic_6y,False,True
1972,1972,54,technician,married,unknown,False,False
1973,1973,41,blue-collar,divorced,basic_4y,False,False
1974,1974,26,blue-collar,single,high_school,False,False
1975,1975,43,management,married,basic_4y,False,True
1976,1976,28,technician,single,professional_course,False,True
1977,1977,35,technician,divorced,professional_course,False,False
1978,1978,45,admin_,married,high_school,False,False
1979,1979,40,admin_,married,high_school,False,False
1980,1980,37,technician,married,professional_course,False,True
1981,1981,52,technician,married,university_degree,False,False
1982,1982,36,admin_,married,high_school,False,True
1983,1983,40,blue-collar,married,basic_9y,False,True
1984,1984,43,blue-collar,married,basic_4y,False,True
1985,1985,36,blue-collar,married,basic_6y,False,False
1986,1986,36,blue-collar,single,high_school,False,False
1987,1987,43,blue-collar,married,basic_4y,False,True
1988,1988,44,blue-collar,married,basic_9y,False,True
1989,1989,49,blue-collar,married,professional_course,False,False
1990,1990,56,retired,married,basic_4y,False,True
1991,1991,39,blue-collar,divorced,basic_9y,False,False
1992,1992,29,blue-collar,married,professional_course,False,True
1993,1993,41,admin_,single,university_degree,False,False
1994,1994,47,admin_,married,university_degree,False,True
1995,1995,38,blue-collar,married,basic_6y,False,True
1996,1996,36,technician,married,high_school,False,True
1997,1997,46,technician,divorced,professional_course,False,True
1998,1998,47,services,divorced,high_school,False,True
1999,1999,47,blue-collar,single,basic_4y,False,True
2000,2000,42,self-employed,married,university_degree,False,True
2001,2001,42,management,married,university_degree,False,True
2002,2002,59,management,married,university_degree,False,False
2003,2003,33,unemployed,married,professional_course,False,True
2004,2004,48,entrepreneur,married,high_school,False,True
2005,2005,53,technician,single,professional_course,False,True
2006,2006,57,blue-collar,married,unknown,False,False
2007,2007,34,services,married,high_school,False,True
2008,2008,51,services,divorced,professional_course,False,True
2009,2009,39,blue-collar,married,basic_6y,False,True
2010,2010,45,unknown,married,unknown,False,False
2011,2011,37,admin_,married,high_school,False,True
2012,2012,44,blue-collar,married,basic_6y,False,True
2013,2013,48,admin_,married,university_degree,False,False
2014,2014,59,retired,married,university_degree,False,False
2015,2015,44,admin_,single,high_school,False,False
2016,2016,50,blue-collar,married,basic_9y,False,True
2017,2017,35,services,married,high_school,False,True
2018,2018,53,self-employed,married,university_degree,False,False
2019,2019,41,technician,married,professional_course,False,False
2020,2020,55,admin_,married,high_school,False,True
2021,2021,36,blue-collar,married,basic_4y,False,False
2022,2022,37,blue-collar,married,basic_4y,False,True
2023,2023,36,management,divorced,high_school,False,False
2024,2024,45,management,married,basic_9y,False,True
2025,2025,35,admin_,single,basic_6y,False,True
2026,2026,32,admin_,married,high_school,False,True
2027,2027,43,blue-collar,married,basic_6y,False,True
2028,2028,36,entrepreneur,married,university_degree,False,True
2029,2029,55,admin_,divorced,university_degree,False,True
2030,2030,55,technician,divorced,professional_course,False,True
2031,2031,54,services,married,basic_4y,False,True
2032,2032,39,housemaid,married,university_degree,False,True
2033,2033,40,technician,married,professional_course,False,False
2034,2034,49,services,married,high_school,False,False
2035,2035,45,unemployed,married,high_school,False,False
2036,2036,32,admin_,single,university_degree,False,False
2037,2037,57,management,divorced,university_degree,False,True
2038,2038,41,admin_,divorced,high_school,False,False
2039,2039,24,services,single,high_school,False,False
2040,2040,49,management,divorced,high_school,False,True
2041,2041,49,management,divorced,high_school,False,False
2042,2042,59,retired,single,university_degree,False,False
2043,2043,44,blue-collar,married,professional_course,False,False
2044,2044,43,management,married,basic_6y,False,False
2045,2045,59,blue-collar,married,basic_4y,False,False
2046,2046,36,unemployed,married,unknown,False,False
2047,2047,49,technician,divorced,basic_9y,False,True
2048,2048,39,entrepreneur,divorced,high_school,False,False
2049,2049,39,entrepreneur,divorced,high_school,False,False
2050,2050,33,blue-collar,single,high_school,False,False
2051,2051,42,blue-collar,married,professional_course,False,True
2052,2052,33,management,married,university_degree,False,False
2053,2053,51,blue-collar,married,basic_4y,False,False
2054,2054,29,management,single,university_degree,False,True
2055,2055,35,admin_,married,university_degree,False,True
2056,2056,29,student,single,high_school,False,False
2057,2057,34,management,married,university_degree,False,False
2058,2058,33,services,married,high_school,False,False
2059,2059,54,management,divorced,university_degree,False,False
2060,2060,56,services,divorced,high_school,False,False
2061,2061,34,blue-collar,married,basic_4y,False,True
2062,2062,51,blue-collar,married,basic_4y,False,True
2063,2063,33,blue-collar,married,professional_course,False,False
2064,2064,39,admin_,married,university_degree,False,False
2065,2065,32,blue-collar,married,professional_course,False,False
2066,2066,37,admin_,married,university_degree,False,True
2067,2067,47,technician,divorced,university_degree,False,False
2068,2068,26,technician,married,university_degree,False,False
2069,2069,26,self-employed,married,university_degree,False,False
2070,2070,25,blue-collar,married,high_school,False,False
2071,2071,52,entrepreneur,married,university_degree,False,False
2072,2072,59,blue-collar,married,basic_4y,False,False
2073,2073,39,blue-collar,divorced,high_school,False,False
2074,2074,31,blue-collar,married,basic_4y,False,False
2075,2075,56,housemaid,divorced,basic_4y,False,False
2076,2076,29,technician,single,university_degree,False,False
2077,2077,36,technician,married,university_degree,False,True
2078,2078,44,blue-collar,married,basic_4y,False,False
2079,2079,31,admin_,divorced,high_school,False,False
2080,2080,40,housemaid,single,university_degree,False,False
2081,2081,34,technician,single,university_degree,False,False
2082,2082,56,entrepreneur,married,basic_4y,False,False
2083,2083,46,blue-collar,married,basic_4y,False,False
2084,2084,38,services,divorced,high_school,False,False
2085,2085,42,management,married,university_degree,False,True
2086,2086,42,management,married,university_degree,False,False
2087,2087,40,services,married,high_school,False,False
2088,2088,47,blue-collar,married,basic_4y,False,False
2089,2089,44,blue-collar,married,professional_course,False,True
2090,2090,48,services,married,high_school,False,False
